【令和８年５月１日時点】受入可能数,,,,,,,,,,,,
施設所在区,標準地域コード,施設・事業名,施設番号,０歳児,１歳児,２歳児,３歳児,４歳児,５歳児,合計,更新日,
緑区,14113,認可保育所どうぞのひろば,1410051018315,0,0,1,0,0,0,1,2026-05-01,
緑区,14113,シャルール保育園,1410051024867,2,0,0,2,1,1,6,2026-05-01,
緑区,14113,横浜市長津田保育園,1410051019065,6,0,0,5,4,11,26,2026-05-01,
緑区,14113,ゆめの実保育園,1410052002979,-,3,2,-,-,-,5,2026-05-01,
緑区,14113,ハッピーシーズ保育園,1410052003522,-,3,0,-,-,-,3,2026-05-01,
緑区,14113,ハッピーシーズりんご園,1410052004272,-,1,0,-,-,-,1,2026-05-01,
緑区,14113,ハッピーシーズくるみ園,1410052005790,-,2,0,-,-,-,2,2026-05-01,
緑区,14113,マームゆりかご　ながつた保育園,1410052005279,-,4,1,-,-,-,5,2026-05-01,
青葉区,14117,横浜市美しが丘保育園,1410051019099,2,0,0,7,8,11,28,2026-05-01,
青葉区,14117,たまプラーザもみじ保育園,1410051015246,0,0,0,0,0,0,0,2026-05-01,
青葉区,14117,アートチャイルドケアろりぽっぷたまプラーザ,1410051015840,0,5,4,0,1,7,17,2026-05-01,
青葉区,14117,青葉フレール保育園,1410051017382,0,0,1,0,0,1,2,2026-05-01,
青葉区,14117,ポピンズナーサリースクールたまプラーザ,1410051027076,0,0,0,0,1,1,2,2026-05-01,
青葉区,14117,パレット保育園・たまプラーザ,1410051015048,0,2,0,0,2,0,4,2026-05-01,
青葉区,14117,小学館アカデミーたまプラーザ保育園,1410051027837,0,5,3,4,2,5,19,2026-05-01,
青葉区,14117,ニチイキッズ美しが丘保育園,1410051015030,0,0,2,1,2,7,12,2026-05-01,
青葉区,14117,たまプラーザ　こどもの詩保育園,1410051014462,0,0,1,1,1,0,3,2026-05-01,
青葉区,14117,スターチャイルド≪たまプラーザナーサリー≫,1410051018349,0,0,0,0,1,1,2,2026-05-01,
青葉区,14117,美しが丘どろんこ保育園,1410051019719,1,0,0,2,1,0,4,2026-05-01,
青葉区,14117,グローバルキッズたまプラーザ保育園,1410051019701,0,2,1,3,5,8,19,2026-05-01,
青葉区,14117,木下の保育園　たまプラーザ,1410051024529,0,1,1,3,3,0,8,2026-05-01,
青葉区,14117,たまプラーザ小桜愛児園,1410051024875,0,0,1,2,2,2,7,2026-05-01,
青葉区,14117,グローバルキッズ美しが丘保育園,1410051025658,0,0,1,0,3,1,5,2026-05-01,
青葉区,14117,京進のほいくえんＨＯＰＰＡたまプラーザ,1410051026300,1,1,2,2,4,2,12,2026-05-01,
青葉区,14117,たまプラーザぽんた保育園,1410052004744,2,3,2,-,-,-,7,2026-05-01,
青葉区,14117,といろきっずたまプラーザ保育園,1410052004975,0,0,0,-,-,-,0,2026-05-01,
青葉区,14117,たまプラーザベビーリー乳幼児室,1410052004991,3,4,0,-,-,-,7,2026-05-01,
青葉区,14117,横浜市すすき野保育園,1410051020253,4,0,5,10,5,6,30,2026-05-01,
青葉区,14117,小桜愛児園,1410051014405,0,2,0,0,2,0,4,2026-05-01,
青葉区,14117,シャローム保育園,1410051014413,-,4,4,2,2,4,16,2026-05-01,
青葉区,14117,青葉保育園,1410051018323,3,0,1,7,0,1,12,2026-05-01,
青葉区,14117,エンゼルベアあざみ野保育園,1410051017408,0,0,0,2,0,1,3,2026-05-01,
青葉区,14117,グローバルキッズあざみ野園,1410051015857,0,0,0,0,8,1,9,2026-05-01,
青葉区,14117,アスクあざみ野保育園,1410051019370,0,0,0,0,0,0,0,2026-05-01,
青葉区,14117,天才キッズクラブ楽学館あざみ野園,1410051024396,0,0,1,0,1,0,2,2026-05-01,
青葉区,14117,ポピンズナーサリースクールあざみ野,1410051026052,0,0,0,0,7,1,8,2026-05-01,
青葉区,14117,認定こども園あざみ野白ゆり幼稚園,1410051026268,-,0,10,8,0,7,25,2026-05-01,
青葉区,14117,認定こども園大場白ゆり幼稚園,1410051026284,-,-,-,3,2,3,8,2026-05-01,
青葉区,14117,つどいの森もみの木こども園,1410051026813,0,0,2,0,2,1,5,2026-05-01,
青葉区,14117,といろきっず美しが丘保育園,1410052004173,0,0,0,-,-,-,0,2026-05-01,
青葉区,14117,保育所まぁむあざみ野園,1410052004900,1,1,0,-,-,-,2,2026-05-01,
青葉区,14117,あざみ野ひだまり保育園,1410052004967,0,0,0,-,-,-,0,2026-05-01,
青葉区,14117,スターチャイルド≪江田ナーサリー≫,1410051014447,0,0,0,0,1,0,1,2026-05-01,
青葉区,14117,にじいろ保育園江田,1410051015824,1,0,0,4,0,4,9,2026-05-01,
青葉区,14117,スターチャイルド≪荏田北ナーサリー≫,1410051014439,0,0,0,0,1,2,3,2026-05-01,
青葉区,14117,荏田北幼保連携型認定こども園,1410051027647,0,0,1,0,2,2,5,2026-05-01,
青葉区,14117,江田ひまわり保育園,1410052004439,1,0,1,-,-,-,2,2026-05-01,
青葉区,14117,ミアヘルサ保育園ひびき江田,1410052005808,0,0,0,-,-,-,0,2026-05-01,
青葉区,14117,横浜市荏田保育園,1410051020261,5,0,2,0,0,0,7,2026-05-01,
青葉区,14117,サンキッズ荏田西保育園,1410051025831,0,0,2,0,0,0,2,2026-05-01,
青葉区,14117,ベネッセ　市ヶ尾駅前保育園,1410051015832,0,0,1,0,3,1,5,2026-05-01,
青葉区,14117,市が尾こどものいえ保育園,1410051018703,2,0,0,0,0,2,4,2026-05-01,
青葉区,14117,グローバルキッズ市が尾園,1410051019727,0,0,0,1,1,1,3,2026-05-01,
青葉区,14117,ピッピみんなの保育園,1410051025153,1,0,0,0,1,0,2,2026-05-01,
青葉区,14117,市ヶ尾保育園,1410051026110,0,0,0,0,1,0,1,2026-05-01,
青葉区,14117,りとる・ピッピ,1410052003365,0,0,0,-,-,-,0,2026-05-01,
青葉区,14117,大場りとる・ピッピ,1410052003407,0,0,0,-,-,-,0,2026-05-01,
青葉区,14117,ミアヘルサ保育園ひびき市が尾,1410052005816,0,0,0,-,-,-,0,2026-05-01,
青葉区,14117,りんどう保育園,1410051017481,0,0,0,2,0,0,2,2026-05-01,
青葉区,14117,ChaCha Children Kakinokidai,1410051014397,4,0,0,4,1,2,11,2026-05-01,
青葉区,14117,あゆみ保育園 藤が丘,1410051028595,1,0,1,1,2,4,9,2026-05-01,
青葉区,14117,アスク藤が丘保育園,1410051017390,3,0,0,2,0,0,5,2026-05-01,
青葉区,14117,ちぐさのもり保育園,1410051017432,0,0,0,0,0,0,0,2026-05-01,
青葉区,14117,グローバルキッズ藤が丘一丁目園,1410051027985,0,0,1,1,2,1,5,2026-05-01,
青葉区,14117,スターチャイルド≪藤が丘ナーサリー≫,1410051018331,0,0,0,0,0,3,3,2026-05-01,
青葉区,14117,ぽれぽれ保育園藤が丘,1410051019834,-,0,2,1,0,1,4,2026-05-01,
青葉区,14117,認定こども園三陽幼稚園・三陽保育園,1410051020576,0,0,0,0,0,0,0,2026-05-01,
青葉区,14117,スターチャイルド≪藤が丘小規模保育所≫,1410052005741,-,0,0,-,-,-,0,2026-05-01,
青葉区,14117,しらとり台保育園,1410051015816,4,0,0,0,0,0,4,2026-05-01,
青葉区,14117,もみじ保育園,1410051015261,0,0,4,3,3,1,11,2026-05-01,
青葉区,14117,みどり乳児園,1410051017457,0,0,0,0,0,0,0,2026-05-01,
青葉区,14117,しらとり台保育園さつきが丘,1410051015014,0,0,0,0,0,0,0,2026-05-01,
青葉区,14117,いずみ青葉台保育園,1410051015790,0,0,0,0,0,0,0,2026-05-01,
青葉区,14117,横浜ナザレ保育園,1410051017473,0,0,0,2,2,1,5,2026-05-01,
青葉区,14117,オルタスそらいろ,1410051017416,0,0,0,0,0,1,1,2026-05-01,
青葉区,14117,プレスクールあおば,1410051014470,0,0,0,0,0,0,0,2026-05-01,
青葉区,14117,太陽の子　桜台保育園,1410051014454,0,0,0,0,1,0,1,2026-05-01,
青葉区,14117,しらとり台保育園つつじが丘,1410051017424,0,0,0,0,0,1,1,2026-05-01,
青葉区,14117,にじいろ保育園青葉台,1410051017499,0,0,1,0,1,0,2,2026-05-01,
青葉区,14117,ベネッセ　青葉台保育園,1410051023471,0,0,0,0,3,0,3,2026-05-01,
青葉区,14117,しらとり台保育園　青葉台,1410051023869,0,0,0,4,0,0,4,2026-05-01,
青葉区,14117,エンゼルベア青葉台保育園,1410051023844,0,0,1,0,0,0,1,2026-05-01,
青葉区,14117,太陽の子　桜台第二保育園,1410051024404,0,0,0,0,0,0,0,2026-05-01,
青葉区,14117,あっぷるキッズ青葉台,1410051024131,-,0,0,1,2,3,6,2026-05-01,
青葉区,14117,明日葉保育園青葉台園,1410051026458,0,0,0,0,0,0,0,2026-05-01,
青葉区,14117,幼保連携型認定こども園青葉台幼稚園,1410051027084,0,0,0,0,0,0,0,2026-05-01,
青葉区,14117,認定こども園ナザレ幼稚園,1410051023240,-,-,-,0,0,0,0,2026-05-01,
青葉区,14117,ベビーぽけっと松風台,1410052003225,1,1,0,-,-,-,2,2026-05-01,
青葉区,14117,京進のほいくえんＨＯＰＰＡ青葉台園,1410052004413,0,1,1,-,-,-,2,2026-05-01,
青葉区,14117,わいわいＫｉｄｓつつじが丘保育室,1410052004421,0,3,0,-,-,-,3,2026-05-01,
青葉区,14117,といろきっず青葉台保育園,1410052005113,0,0,0,-,-,-,0,2026-05-01,
青葉区,14117,わいわいＫｉｄｓ青葉台,1410052006327,-,2,4,-,-,-,6,2026-05-01,
青葉区,14117,ぱぷりか保育園青葉台,1410052006335,-,3,5,-,-,-,8,2026-05-01,
青葉区,14117,青葉ぽかぽか保育室,1410052005675,0,0,0,-,-,-,0,2026-05-01,
青葉区,14117,横浜市奈良保育園,1410051020246,-,0,4,0,7,5,16,2026-05-01,
青葉区,14117,もみじ第二保育園,1410051017465,0,0,1,1,6,1,9,2026-05-01,
青葉区,14117,ＭＩＷＡあかね台光の子保育園,1410051015782,0,0,0,1,0,0,1,2026-05-01,
青葉区,14117,なかがわ家庭保育室,1410052004629,0,0,2,-,-,-,2,2026-05-01,
青葉区,14117,といろきっず田奈保育園,1410052004892,0,0,0,-,-,-,0,2026-05-01,
青葉区,14117,こどもの国ほしぞら保育園,1410052005287,0,0,1,-,-,-,1,2026-05-01,
都筑区,14118,中川小桜愛児園,1410051014504,-,3,0,5,0,0,8,2026-05-01,
都筑区,14118,まなびの森　中川こども園,1410051019388,0,3,1,1,0,0,5,2026-05-01,
都筑区,14118,エンジェルプラネット中川園,1410051024610,-,0,1,1,1,1,4,2026-05-01,
都筑区,14118,横浜市中川西保育園,1410051019131,7,0,0,1,0,0,8,2026-05-01,
都筑区,14118,どんぐり保育室,1410052006194,0,,,-,-,-,0,2026-05-01,
都筑区,14118,中川保育園,1410051017572,-,1,1,0,2,0,4,2026-05-01,
都筑区,14118,つづき保育園,1410051017556,0,1,2,1,2,0,6,2026-05-01,
都筑区,14118,つづきルーテル保育園,1410051017564,3,1,0,0,0,0,4,2026-05-01,
都筑区,14118,マーマセンター北保育園,1410051015071,1,0,0,2,0,0,3,2026-05-01,
都筑区,14118,アスクセンター北保育園,1410051017507,1,0,0,1,2,0,4,2026-05-01,
都筑区,14118,わおわおセンター北保育園,1410051015907,3,0,2,2,1,1,9,2026-05-01,
都筑区,14118,ピッコリーノ保育園,1410051017606,1,4,6,-,-,-,11,2026-05-01,
都筑区,14118,パレット保育園・牛久保西,1410051019743,2,1,1,0,1,0,5,2026-05-01,
都筑区,14118,キッズフォレセンター北,1410051025849,0,1,1,0,1,0,3,2026-05-01,
都筑区,14118,保育園みんなのおうち,1410052003449,0,0,0,-,-,-,0,2026-05-01,
都筑区,14118,木下の保育園　センター南,1410051025534,5,6,2,4,3,3,23,2026-05-01,
都筑区,14118,パレット保育園・センター南,1410051017580,0,0,0,0,0,0,0,2026-05-01,
都筑区,14118,アスクセンター南保育園,1410051018364,2,0,0,2,2,0,6,2026-05-01,
都筑区,14118,ポピンズナーサリースクールセンター南,1410051019297,5,0,0,1,1,3,10,2026-05-01,
都筑区,14118,つくし保育園　センター南,1410051014496,0,0,2,2,0,2,6,2026-05-01,
都筑区,14118,エクレスすみれ保育園,1410051023661,0,1,0,-,-,-,1,2026-05-01,
都筑区,14118,さんさん森の保育園センター南,1410051024628,4,0,0,1,1,0,6,2026-05-01,
都筑区,14118,横浜茅ケ崎保育園,1410051027001,2,0,2,0,0,0,4,2026-05-01,
都筑区,14118,ＫＩＤＳＦＯＲＥ　ＡＣＡＤＥＭＹ,1410051027258,-,0,0,0,0,0,0,2026-05-01,
都筑区,14118,横浜市茅ケ崎南保育園,1410051019156,6,0,0,2,3,0,11,2026-05-01,
都筑区,14118,すまいるセンターみなみ保育園,1410052002755,0,1,1,-,-,-,2,2026-05-01,
都筑区,14118,ピノキオ幼児舎センター南園,1410052003167,4,1,0,-,-,-,5,2026-05-01,
都筑区,14118,第二しらとり台保育園,1410051015063,6,3,0,2,0,0,11,2026-05-01,
都筑区,14118,ナーサリーつづき,1410051018398,5,12,0,5,1,2,25,2026-05-01,
都筑区,14118,アスク北山田保育園,1410051018356,0,0,0,0,1,0,1,2026-05-01,
都筑区,14118,滝ヶ谷保育園,1410051015915,0,0,0,0,1,0,1,2026-05-01,
都筑区,14118,よこはま・もあな保育園,1410051026128,0,0,3,5,0,0,8,2026-05-01,
都筑区,14118,認定こども園やまゆりキッズ　横浜みずほ幼稚園,1410051023810,-,0,0,0,0,0,0,2026-05-01,
都筑区,14118,認定こども園　横浜黎明幼稚園,1410051023430,-,-,-,0,0,0,0,2026-05-01,
都筑区,14118,保育ルームキューティー北山田,1410052002797,0,0,0,-,-,-,0,2026-05-01,
都筑区,14118,保育ルームキューティーユー,1410052003472,0,0,0,-,-,-,0,2026-05-01,
都筑区,14118,やまた保育園,1410051015899,0,0,0,0,0,0,0,2026-05-01,
都筑区,14118,すくすく保育園,1410051015873,0,0,0,3,1,0,4,2026-05-01,
都筑区,14118,キッズフォレ東山田,1410051019768,0,0,0,0,1,0,1,2026-05-01,
都筑区,14118,勝田保育園,1410051017523,4,0,1,0,2,1,8,2026-05-01,
都筑区,14118,なかまちっこ園,1410051015881,3,0,0,0,1,0,4,2026-05-01,
都筑区,14118,なかまちっこ　じゃんぷ園,1410051018729,1,0,1,3,4,1,10,2026-05-01,
都筑区,14118,わおわお仲町台保育園,1410051015923,1,0,0,1,3,1,6,2026-05-01,
都筑区,14118,コビープリスクールなかまちだい,1410051023562,2,0,0,1,0,0,3,2026-05-01,
都筑区,14118,シープ保育所,1410051026136,0,0,0,0,0,0,0,2026-05-01,
都筑区,14118,横浜市大熊保育園,1410051019115,0,0,0,0,1,3,4,2026-05-01,
都筑区,14118,認定こども園エクレス,1410051020600,2,2,1,0,0,0,5,2026-05-01,
都筑区,14118,ゆうゆうのもり幼保園,1410051020584,2,0,0,0,0,0,2,2026-05-01,
都筑区,14118,キャリー保育園なかまちだい,1410052003159,0,0,3,-,-,-,3,2026-05-01,
都筑区,14118,エンジェルプラネット仲町台園,1410052004918,1,0,2,-,-,-,3,2026-05-01,
都筑区,14118,仲町台もみのき保育室,1410052005634,0,1,0,-,-,-,1,2026-05-01,
都筑区,14118,よこはま夢保育園,1410051018406,0,0,0,0,0,1,1,2026-05-01,
都筑区,14118,グローバルキッズ都筑ふれあいの丘園,1410051015865,1,0,1,3,1,1,7,2026-05-01,
都筑区,14118,アソシエふれあいの丘保育園,1410051018372,0,0,0,0,0,0,0,2026-05-01,
都筑区,14118,横浜市みどり保育園,1410051019123,3,0,0,2,3,0,8,2026-05-01,
都筑区,14118,アリス保育園,1410051027241,2,2,4,-,-,-,8,2026-05-01,
都筑区,14118,さくら保育室,1410052003373,-,7,1,-,-,-,8,2026-05-01,
都筑区,14118,ベイキッズ　あおぞら保育園,1410052002847,0,0,0,-,-,-,0,2026-05-01,
都筑区,14118,川和保育園,1410051017531,0,0,0,0,0,0,0,2026-05-01,
都筑区,14118,都筑ひよこ保育園,1410051017549,2,0,1,0,3,0,6,2026-05-01,
都筑区,14118,スターチャイルド≪川和ナーサリー≫,1410051014488,0,2,3,-,-,-,5,2026-05-01,
都筑区,14118,川和町ぶるーべる保育園,1410052006269,-,0,9,-,-,-,9,2026-05-01,
都筑区,14118,池辺保育園,1410051017515,0,0,0,0,0,0,0,2026-05-01,
都筑区,14118,池辺おひさま保育園,1410051025385,0,0,0,-,-,-,0,2026-05-01,
都筑区,14118,ゆうぽーと保育園,1410051017598,0,0,0,0,0,1,1,2026-05-01,
都筑区,14118,まなびの森　鴨居北こども園,1410051028637,0,0,0,0,0,0,0,2026-05-01,
都筑区,14118,クオリスキッズ鴨居駅前保育園,1410051018380,0,0,0,0,0,0,0,2026-05-01,
都筑区,14118,ブライト保育園横浜佐江戸,1410051019750,2,0,0,0,1,2,5,2026-05-01,
都筑区,14118,むらき家庭保育室,1410052003928,0,,,-,-,-,0,2026-05-01,
泉区,14116,横浜市和泉保育園,1410051019180,0,0,0,0,4,0,4,2026-05-01,
泉区,14116,ＧＥＮＫＩＤＳいずみ中央保育園,1410051027431,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,白梅いずみ保育園,1410051017796,1,0,0,0,4,0,5,2026-05-01,
泉区,14116,にじいろ保育園いずみ中央,1410051016087,0,0,1,0,3,0,4,2026-05-01,
泉区,14116,鳩の森愛の詩保育園,1410051016103,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,鳩の森愛の詩あすなろ保育園,1410051016095,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,横浜ルンビニー保育園,1410051018497,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,ＧＥＮＫＩＤＳ緑園都市保育園,1410051027449,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,小学館アカデミーりょくえんとし保育園,1410051027860,0,0,0,0,2,0,2,2026-05-01,
泉区,14116,緑園なえば保育園,1410051016129,0,0,0,0,0,1,1,2026-05-01,
泉区,14116,泉の郷保育園いずみ,1410051023695,0,0,0,0,2,0,2,2026-05-01,
泉区,14116,エンゼルおおぞら保育園,1410051017762,1,0,1,0,0,0,2,2026-05-01,
泉区,14116,立場エンゼル保育園,1410051015303,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,中田保育園,1410051017812,1,0,0,0,0,0,1,2026-05-01,
泉区,14116,もも保育園,1410051016111,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,泉の郷保育園なかだ,1410051025104,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,御霊神社保育園,1410051017770,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,白梅保育園,1410051017820,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,白百合愛児園,1410051017804,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,領家キッズ保育園,1410051014587,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,ＹＭＣＡ山手台保育園アルク,1410051018489,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,くるみ保育園,1410051015089,0,0,0,0,4,0,4,2026-05-01,
泉区,14116,苗場保育園,1410051016079,5,0,0,0,1,0,6,2026-05-01,
泉区,14116,ふたば保育園,1410051015311,0,0,0,2,0,0,2,2026-05-01,
泉区,14116,あゆみ保育園ゆめが丘,1410051028645,0,0,0,4,3,2,9,2026-05-01,
泉区,14116,横浜市北上飯田保育園,1410051019172,4,0,2,6,0,7,19,2026-05-01,
泉区,14116,横浜文化保育園,1410051017838,6,3,1,3,6,0,19,2026-05-01,
泉区,14116,認定こども園　ＹＭＣＡいずみ保育園,1410051026821,0,0,0,1,1,0,2,2026-05-01,
泉区,14116,認定こども園  泉ヶ丘幼稚園,1410051025062,-,0,0,0,0,0,0,2026-05-01,
泉区,14116,認定こども園  いづみ幼稚園,1410051025088,-,0,0,0,0,0,0,2026-05-01,
泉区,14116,認定こども園　岡津幼稚園,1410051023935,-,-,-,5,3,5,13,2026-05-01,
泉区,14116,なかよしこども園,1410051025187,0,0,0,0,0,0,0,2026-05-01,
泉区,14116,ぬくもりの森しんばし　やよい台こども園,1410051023729,0,0,0,8,6,5,19,2026-05-01,
泉区,14116,認定こども園　富士塚幼稚園・保育園,1410051025740,-,0,0,0,0,0,0,2026-05-01,
泉区,14116,認定こども園　宮の台幼稚園,1410051026839,-,0,0,0,0,0,0,2026-05-01,
泉区,14116,認定こども園　明成幼稚園,1410051025096,0,0,0,0,0,1,1,2026-05-01,
泉区,14116,認定こども園　上飯田幼稚園,1410051027282,-,0,0,0,0,0,0,2026-05-01,
泉区,14116,えんがわ,1410052002938,2,0,0,-,-,-,2,2026-05-01,
泉区,14116,サクラフェリーチェ保育園,1410052004280,0,0,0,-,-,-,0,2026-05-01,
泉区,14116,立場らびっと保育園,1410052004124,0,0,0,-,-,-,0,2026-05-01,
泉区,14116,中田いちご保育園,1410052003118,0,1,0,-,-,-,1,2026-05-01,
泉区,14116,中田駅前　はまっこ保育園,1410052004223,0,0,0,-,-,-,0,2026-05-01,
泉区,14116,中田ひまわり保育室,1410052004611,0,0,0,-,-,-,0,2026-05-01,
泉区,14116,鳩の森愛の詩とことこ保育園,1410052005337,-,0,0,-,-,-,0,2026-05-01,
泉区,14116,ベイキッズおひさま保育園,1410052003142,0,0,0,-,-,-,0,2026-05-01,
泉区,14116,マーヤ保育園,1410052002920,0,0,0,-,-,-,0,2026-05-01,
泉区,14116,グロウアップ  モンテッソーリ子どもの家　立場園,1410052005923,-,0,0,-,-,-,0,2026-05-01,
栄区,14115,横浜市飯島保育園,1410051020329,0,0,1,4,0,0,5,2026-05-01,
栄区,14115,横浜市公田保育園,1410051020337,-,7,2,2,4,5,20,2026-05-01,
栄区,14115,横浜市桂台保育園,1410051020352,0,0,0,0,0,0,0,2026-05-01,
栄区,14115,かつら愛児園,1410051017739,-,0,4,3,0,0,7,2026-05-01,
栄区,14115,大船ルーテル保育園,1410051017721,1,0,0,0,0,0,1,2026-05-01,
栄区,14115,いいじまルーテル保育園,1410051014561,0,0,0,0,0,0,0,2026-05-01,
栄区,14115,やまゆり保育園,1410051017747,0,0,0,0,0,0,0,2026-05-01,
栄区,14115,エミールの森ひよこ保育園,1410051020428,0,0,2,1,2,2,7,2026-05-01,
栄区,14115,かさまの杜保育園,1410051018471,0,0,0,0,0,0,0,2026-05-01,
栄区,14115,ベネッセ　本郷台保育園,1410051015295,0,0,0,0,0,0,0,2026-05-01,
栄区,14115,アスク大船保育園,1410051014553,0,0,0,0,0,0,0,2026-05-01,
栄区,14115,杜ちゃいるど園,1410051019784,0,0,0,0,0,0,0,2026-05-01,
栄区,14115,ふぁみりーさぽーと　のあ,1410051024495,1,0,1,1,0,0,3,2026-05-01,
栄区,14115,すずかけ保育園,1410051024214,0,0,1,-,-,-,1,2026-05-01,
栄区,14115,ニチイキッズさくら本郷台保育園,1410051026698,0,0,0,0,0,0,0,2026-05-01,
栄区,14115,上郷いちい保育園,1410051027787,-,0,0,0,0,0,0,2026-05-01,
栄区,14115,認定こども園　いのやま保育園,1410051020493,0,0,0,0,0,0,0,2026-05-01,
栄区,14115,認定こども園　中野どんぐり保育園,1410051020501,0,0,0,0,0,0,0,2026-05-01,
栄区,14115,認定こども園　飯島東保育園,1410051023802,0,0,0,0,0,0,0,2026-05-01,
栄区,14115,チューリップ保育室,1410052004090,0,0,0,-,-,-,0,2026-05-01,
栄区,14115,芸術の森保育園,1410052003191,0,0,0,-,-,-,0,2026-05-01,
栄区,14115,ふれあいの家　にこにこ保育園,1410052004462,0,1,,-,-,-,1,2026-05-01,
栄区,14115,マームゆりかごおおふな保育園,1410052005022,0,0,0,-,-,-,0,2026-05-01,
栄区,14115,すまいるおおふな保育園,1410052005568,0,0,0,-,-,-,0,2026-05-01,
栄区,14115,なないろ保育室　,1410052005774,0,0,0,-,-,-,0,2026-05-01,
栄区,14115,アップルミントおおふな保育園,1410052005915,-,0,0,-,-,-,0,2026-05-01,
栄区,14115,トモキッズナーサリーかさま園,1410051027969,-,0,0,0,0,0,0,2026-05-01,
栄区,14115,チームナーサリーBigHug本郷台,1410052006020,-,0,0,-,-,-,0,2026-05-01,
栄区,14115,大船わかば保育園,1410052006137,-,0,0,-,-,-,0,2026-05-01,
栄区,14115,ぶれすと大船保育園,1410051028629,-,0,0,0,7,16,23,2026-05-01,
栄区,14115,ハートフルキッズ本郷台保育園,1410052006285,-,0,1,-,-,-,1,2026-05-01,
栄区,14115,つくしのこ保育園,1410052006319,0,1,3,-,-,-,4,2026-05-01,
戸塚区,14110,横浜市川上保育園,1410051019164,0,0,0,0,1,0,1,2026-05-01,
戸塚区,14110,アートチャイルドケア東戸塚,1410051015931,0,1,0,0,0,0,1,2026-05-01,
戸塚区,14110,明日葉保育園東戸塚園,1410051026540,0,0,0,0,0,0,0,2026-05-01,
戸塚区,14110,岩崎学園東戸塚保育園,1410051017622,0,0,0,0,0,0,0,2026-05-01,
戸塚区,14110,うみのくに保育園とつか,1410051018463,0,0,0,0,0,0,0,2026-05-01,
戸塚区,14110,キッズパートナー東戸塚,1410051024784,0,0,1,0,0,0,1,2026-05-01,
戸塚区,14110,キッズパートナー東戸塚第２,1410051026748,-,0,0,0,0,0,0,2026-05-01,
戸塚区,14110,銀杏保育園,1410051018430,3,1,0,0,1,0,5,2026-05-01,
戸塚区,14110,こんにちは・ありがとうえん,1410051014520,3,0,0,0,0,0,3,2026-05-01,
戸塚区,14110,ちゃいれっく東戸塚駅前保育園,1410051018737,0,0,0,0,1,0,1,2026-05-01,
戸塚区,14110,ちゃいれっく前田町保育園,1410051018745,0,0,0,0,0,1,1,2026-05-01,
戸塚区,14110,つくし保育園　東戸塚,1410051014538,0,0,0,0,0,0,0,2026-05-01,
戸塚区,14110,名瀬いちい保育園,1410051017689,2,0,0,1,0,1,4,2026-05-01,
戸塚区,14110,にじいろ保育園川上町,1410051015980,0,0,0,0,0,0,0,2026-05-01,
戸塚区,14110,にじいろ保育園品濃町,1410051016004,0,0,0,0,0,0,0,2026-05-01,
戸塚区,14110,にじいろ保育園東戸塚,1410051015998,0,0,0,0,1,0,1,2026-05-01,
戸塚区,14110,ニチイキッズ東戸塚保育園,1410051024040,0,0,0,0,0,1,1,2026-05-01,
戸塚区,14110,ハートの森保育園,1410051014546,1,0,0,0,0,0,1,2026-05-01,
戸塚区,14110,ベネッセ　東戸塚保育園,1410051025666,0,0,0,0,0,0,0,2026-05-01,
戸塚区,14110,まなびの森　ヴィラ東戸塚こども園,1410051026144,0,0,0,0,0,1,1,2026-05-01,
戸塚区,14110,まなびの森　東戸塚こども園,1410051018752,0,0,0,0,0,0,0,2026-05-01,
戸塚区,14110,横浜東戸塚雲母保育園,1410051027191,2,0,0,0,1,0,3,2026-05-01,
戸塚区,14110,あきば幼保連携型認定こども園,1410051025294,0,0,1,1,0,1,3,2026-05-01,
戸塚区,14110,幼保連携型認定こども園　ＹＭＣＡ東とつか保育園,1410051027654,4,0,1,0,0,0,5,2026-05-01,
戸塚区,14110,あきば第２保育園,1410052004694,0,0,0,-,-,-,0,2026-05-01,
戸塚区,14110,アスノスひらと保育園東戸塚,1410052006061,0,0,0,-,-,-,0,2026-05-01,
戸塚区,14110,ちゃいれっく平戸町保育室,1410052003217,3,0,0,-,-,-,3,2026-05-01,
戸塚区,14110,東戸塚赤ちゃん保育園,1410052002995,3,0,1,-,-,-,4,2026-05-01,
戸塚区,14110,東戸塚かもめ保育園,1410052004454,0,0,0,-,-,-,0,2026-05-01,
戸塚区,14110,東戸塚かもめ第２保育園,1410052005303,0,0,0,-,-,-,0,2026-05-01,
戸塚区,14110,東戸塚かもめ第３保育園,1410052005444,0,0,1,-,-,-,1,2026-05-01,
戸塚区,14110,東戸塚かもめ第４保育園,1410052005550,0,0,0,-,-,-,0,2026-05-01,
